[ (2020/10/29) | Thursday, 21:11:16] > (type=googleapiclient.discovery.build) Checking for the avaibility of the API Key
[ (2020/11/28) | Saturday, 22:02:39] > (type=Request: Youtube.activities) - Request of VideoID: kqTmW0FTERE Accepted
[ (2020/11/28) | Saturday, 22:02:39] > (type=Function: VideosAppender) - Added kqTmW0FTERE
[ (2020/11/28) | Saturday, 22:02:39] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:39] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:39] > (type=Quota) - Added 1 Quota total of 417
[ (2020/11/28) | Saturday, 22:02:39] > (type=Request: Youtube.activities) - Request of VideoID: fWBP47bp4y4
[ (2020/11/28) | Saturday, 22:02:39] > (type=Request: Youtube.activities) - Request of VideoID: fWBP47bp4y4 Accepted
[ (2020/11/28) | Saturday, 22:02:39] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:39] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:39] > (type=Quota) - Added 1 Quota total of 418
[ (2020/11/28) | Saturday, 22:02:39] > (type=Request: Youtube.activities) - Request of VideoID: fWBP47bp4y4
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: fWBP47bp4y4 Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: VideosAppender) - Added fWBP47bp4y4
[ (2020/11/28) | Saturday, 22:02:40] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Quota) - Added 1 Quota total of 419
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: d8LCLoQgbkc
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: d8LCLoQgbkc Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Quota) - Added 1 Quota total of 420
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: d8LCLoQgbkc
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: d8LCLoQgbkc Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: VideosAppender) - Added d8LCLoQgbkc
[ (2020/11/28) | Saturday, 22:02:40] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Quota) - Added 1 Quota total of 421
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: hOJFAYxoLe0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: hOJFAYxoLe0 Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Quota) - Added 1 Quota total of 422
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: hOJFAYxoLe0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of VideoID: hOJFAYxoLe0 Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: VideosAppender) - Added hOJFAYxoLe0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: ChannelAvailibility) - UCDCcp-FCOHnUl_tRnoc6hZw Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Quota) - Added 1 Quota total of 423
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of ChannelID: UCDCcp-FCOHnUl_tRnoc6hZw
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of UCDCcp-FCOHnUl_tRnoc6hZw Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: ChannelAvailibility) - UCGY2E83PapX47mviakM_IpQ Accepted
[ (2020/11/28) | Saturday, 22:02:40] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:40] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:40] > (type=Quota) - Added 1 Quota total of 424
[ (2020/11/28) | Saturday, 22:02:40] > (type=Request: Youtube.activities) - Request of ChannelID: UCGY2E83PapX47mviakM_IpQ
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of UCGY2E83PapX47mviakM_IpQ Accepted
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:41] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:41] > (type=Quota) - Added 1 Quota total of 425
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: p0j3Pv2PMa4
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: p0j3Pv2PMa4 Accepted
[ (2020/11/28) | Saturday, 22:02:41] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:41] > (type=Quota) - Added 1 Quota total of 426
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: p0j3Pv2PMa4
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: p0j3Pv2PMa4 Accepted
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: VideosAppender) - Added p0j3Pv2PMa4
[ (2020/11/28) | Saturday, 22:02:41] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:41] > (type=Quota) - Added 1 Quota total of 427
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: XBRkAzBXhfE
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: XBRkAzBXhfE Accepted
[ (2020/11/28) | Saturday, 22:02:41] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:41] > (type=Quota) - Added 1 Quota total of 428
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: XBRkAzBXhfE
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: XBRkAzBXhfE Accepted
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: VideosAppender) - Added XBRkAzBXhfE
[ (2020/11/28) | Saturday, 22:02:41] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:41] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:41] > (type=Quota) - Added 1 Quota total of 429
[ (2020/11/28) | Saturday, 22:02:41] > (type=Request: Youtube.activities) - Request of VideoID: fDYuTDlu2XI
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: fDYuTDlu2XI Accepted
[ (2020/11/28) | Saturday, 22:02:42] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:42] > (type=Quota) - Added 1 Quota total of 430
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: fDYuTDlu2XI
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: fDYuTDlu2XI Accepted
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: VideosAppender) - Added fDYuTDlu2XI
[ (2020/11/28) | Saturday, 22:02:42] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:42] > (type=Quota) - Added 1 Quota total of 431
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: wgEIpanGsuM
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: wgEIpanGsuM Accepted
[ (2020/11/28) | Saturday, 22:02:42] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:42] > (type=Quota) - Added 1 Quota total of 432
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: wgEIpanGsuM
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: wgEIpanGsuM Accepted
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: VideosAppender) - Added wgEIpanGsuM
[ (2020/11/28) | Saturday, 22:02:42] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:42] > (type=Quota) - Added 1 Quota total of 433
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: GCFsp2S5jGE
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: GCFsp2S5jGE Accepted
[ (2020/11/28) | Saturday, 22:02:42] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:42] > (type=Quota) - Added 1 Quota total of 434
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: GCFsp2S5jGE
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: GCFsp2S5jGE Accepted
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: VideosAppender) - Added GCFsp2S5jGE
[ (2020/11/28) | Saturday, 22:02:42] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:42] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:42] > (type=Quota) - Added 1 Quota total of 435
[ (2020/11/28) | Saturday, 22:02:42] > (type=Request: Youtube.activities) - Request of VideoID: PUmEz8YZicU
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: PUmEz8YZicU Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:43] > (type=Quota) - Added 1 Quota total of 436
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: PUmEz8YZicU
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: PUmEz8YZicU Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: VideosAppender) - Added PUmEz8YZicU
[ (2020/11/28) | Saturday, 22:02:43] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:43] > (type=Quota) - Added 1 Quota total of 437
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: X5k32ag4Iy0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: X5k32ag4Iy0 Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:43] > (type=Quota) - Added 1 Quota total of 438
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: X5k32ag4Iy0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: X5k32ag4Iy0 Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: VideosAppender) - Added X5k32ag4Iy0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:43] > (type=Quota) - Added 1 Quota total of 439
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: mcTtJq_fJp4
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: mcTtJq_fJp4 Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:43] > (type=Quota) - Added 1 Quota total of 440
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: mcTtJq_fJp4
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of VideoID: mcTtJq_fJp4 Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: VideosAppender) - Added mcTtJq_fJp4
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: ChannelAvailibility) - UCHnyfMqiRRG1u-2MsSQLbXA Accepted
[ (2020/11/28) | Saturday, 22:02:43] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:43] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:43] > (type=Quota) - Added 1 Quota total of 441
[ (2020/11/28) | Saturday, 22:02:43] > (type=Request: Youtube.activities) - Request of ChannelID: UCHnyfMqiRRG1u-2MsSQLbXA
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of UCHnyfMqiRRG1u-2MsSQLbXA Accepted
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: ChannelAvailibility) - UCIZHhAFVeEmBXJwRinIImXg Accepted
[ (2020/11/28) | Saturday, 22:02:44] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Quota) - Added 1 Quota total of 442
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of ChannelID: UCIZHhAFVeEmBXJwRinIImXg
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of UCIZHhAFVeEmBXJwRinIImXg Accepted
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Quota) - Added 1 Quota total of 443
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: jwJQW1X_-Rk
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: jwJQW1X_-Rk Accepted
[ (2020/11/28) | Saturday, 22:02:44] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Quota) - Added 1 Quota total of 444
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: jwJQW1X_-Rk
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: jwJQW1X_-Rk Accepted
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: VideosAppender) - Added jwJQW1X_-Rk
[ (2020/11/28) | Saturday, 22:02:44] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Quota) - Added 1 Quota total of 445
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: Vj5PY1qZ_DQ
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: Vj5PY1qZ_DQ Accepted
[ (2020/11/28) | Saturday, 22:02:44] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:44] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:44] > (type=Quota) - Added 1 Quota total of 446
[ (2020/11/28) | Saturday, 22:02:44] > (type=Request: Youtube.activities) - Request of VideoID: Vj5PY1qZ_DQ
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: Vj5PY1qZ_DQ Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: VideosAppender) - Added Vj5PY1qZ_DQ
[ (2020/11/28) | Saturday, 22:02:45] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Quota) - Added 1 Quota total of 447
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: 1IrD4QXVo2w
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: 1IrD4QXVo2w Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Quota) - Added 1 Quota total of 448
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: 1IrD4QXVo2w
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: 1IrD4QXVo2w Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: VideosAppender) - Added 1IrD4QXVo2w
[ (2020/11/28) | Saturday, 22:02:45] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Quota) - Added 1 Quota total of 449
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: OSd9YBW6U6g
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: OSd9YBW6U6g Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Quota) - Added 1 Quota total of 450
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: OSd9YBW6U6g
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of VideoID: OSd9YBW6U6g Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: VideosAppender) - Added OSd9YBW6U6g
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: ChannelAvailibility) - UCKy7Adn5EQxsWHeGKxxzPJg Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Quota) - Added 1 Quota total of 451
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of ChannelID: UCKy7Adn5EQxsWHeGKxxzPJg
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of UCKy7Adn5EQxsWHeGKxxzPJg Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: ChannelAvailibility) - UCL25rDdQtKGs2r7a9rbuNYg Accepted
[ (2020/11/28) | Saturday, 22:02:45] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:45] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:45] > (type=Quota) - Added 1 Quota total of 452
[ (2020/11/28) | Saturday, 22:02:45] > (type=Request: Youtube.activities) - Request of ChannelID: UCL25rDdQtKGs2r7a9rbuNYg
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of UCL25rDdQtKGs2r7a9rbuNYg Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: ChannelAvailibility) - UCOa-zIys4wcrsGPMvvd6Syw Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Quota) - Added 1 Quota total of 453
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of ChannelID: UCOa-zIys4wcrsGPMvvd6Syw
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of UCOa-zIys4wcrsGPMvvd6Syw Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Quota) - Added 1 Quota total of 454
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of VideoID: nr5xavimpTk
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of VideoID: nr5xavimpTk Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Quota) - Added 1 Quota total of 455
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of VideoID: nr5xavimpTk
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of VideoID: nr5xavimpTk Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: VideosAppender) - Added nr5xavimpTk
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: ChannelAvailibility) - UCSJ4gkVC6NrvII8umztf0Ow Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Quota) - Added 1 Quota total of 456
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of ChannelID: UCSJ4gkVC6NrvII8umztf0Ow
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of UCSJ4gkVC6NrvII8umztf0Ow Accepted
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:46] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:46] > (type=Quota) - Added 1 Quota total of 457
[ (2020/11/28) | Saturday, 22:02:46] > (type=Request: Youtube.activities) - Request of VideoID: z6lRK67CuzU
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: z6lRK67CuzU Accepted
[ (2020/11/28) | Saturday, 22:02:47] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:47] > (type=Quota) - Added 1 Quota total of 458
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: z6lRK67CuzU
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: z6lRK67CuzU Accepted
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: VideosAppender) - Added z6lRK67CuzU
[ (2020/11/28) | Saturday, 22:02:47] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:47] > (type=Quota) - Added 1 Quota total of 459
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: 5M_I3Zatkpc
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: 5M_I3Zatkpc Accepted
[ (2020/11/28) | Saturday, 22:02:47] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:47] > (type=Quota) - Added 1 Quota total of 460
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: 5M_I3Zatkpc
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of VideoID: 5M_I3Zatkpc Accepted
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: VideosAppender) - Added 5M_I3Zatkpc
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: ChannelAvailibility) - UCUcqFFaxU7bUTd9SNuwoNRA Accepted
[ (2020/11/28) | Saturday, 22:02:47] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:47] > (type=Quota) - Added 1 Quota total of 461
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of ChannelID: UCUcqFFaxU7bUTd9SNuwoNRA
[ (2020/11/28) | Saturday, 22:02:47] > (type=Request: Youtube.activities) - Request of UCUcqFFaxU7bUTd9SNuwoNRA Accepted
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: updating_preferences, Latest check) - Updated
[ (2020/11/28) | Saturday, 22:02:47] > (type=Delay) - 0
[ (2020/11/28) | Saturday, 22:02:47] > (type=Function: updating_preferences, Quotas, Requests rate) - Updated
[ (2020/11/28) | Saturday, 22:02:48] > (type=Quota) - Added 1 Quota total of 462
